,FIPS,State,County,MedianRUCA,madRUCA,PopwtdmedianRUCA,AreawtdmedianRUCA,Population_2010,RUCC_2013,Description,AgeDist,AirPollution,Comorbidities,Demographics,HealthDisparities,HospitalBeds,Mobility,ResidentialDensity
253,30111,MT,Yellowstone County,1.0,0.0,0.031,0.001,"147,972",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5380992168517501,0.1976047904191616,0.2559946677925266,0.4630928487395896,0.1139861791644839,0.4037990004565108,0.6114547108033804,0.7453
254,31055,NE,Douglas County,1.0,0.0,0.006,0.003,"517,110",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4377631248108773,0.3892215568862275,0.2705343556071138,0.5987821469365853,0.2070111633160899,0.3928720731716622,0.740057681035992,0.6606
255,31109,NE,Lancaster County,1.0,0.0,0.013000000000000001,0.001,"285,407",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4583916518016399,0.3652694610778443,0.2015500437677037,0.4819818691395992,0.138855540578092,0.4250473679406104,0.6428036974469801,0.6925
256,31153,NE,Sarpy County,1.0,0.0,0.025,0.006999999999999999,"158,840",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.3961319630113412,0.3892215568862275,0.2399899119556112,0.4538217723463781,0.0428042147875062,0.5704825760192215,0.6555597220292663,0.1439
257,32003,NV,Clark County,1.0,0.0,0.002,0.0,"1,951,269",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4886637078344629,0.3832335329341317,0.2777732571340662,0.6042313239806841,0.4069748351712812,0.4526680067214104,0.7073273408593914,0.7443
258,32031,NV,Washoe County,1.0,0.0,0.01,0.0,"421,407",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5239446622367122,0.3233532934131737,0.2088395943217311,0.5062541285157797,0.267592319680929,0.4030055242561019,0.6674109622528746,0.772
259,33011,NH,Hillsborough County,1.0,0.0,0.013000000000000001,0.004,"400,721",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5067215141840639,0.2694610778443114,0.2419690170181025,0.3338859485135741,0.0938556170647365,0.4434950810038636,0.6945385324260481,0.4998
260,33013,NH,Merrimack County,4.0,1.0,0.111,0.08800000000000001,"146,445",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",0.5627304600978258,0.281437125748503,0.227533298565677,0.27231138939832,0.0634328434614699,0.44616100021508,0.614569727959504,0.5379999999999999
261,33015,NH,Rockingham County,1.0,0.0,0.017,0.012,"295,223",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5494974081927578,0.2934131736526946,0.1977168026959792,0.1909523472348394,0.0332855422294808,0.5012601052324308,0.6556370658323096,0.114
262,33017,NH,Strafford County,1.0,0.0,0.043,0.02,"123,143",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.49129758316188105,0.2634730538922156,0.3103775889105269,0.2457578338125484,0.1140378528187376,0.4611940005927534,0.6378074164369698,0.8029
263,34001,NJ,Atlantic County,1.0,0.0,0.012,0.003,"274,549",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5561726637917245,0.3832335329341317,0.3337711627638557,0.5670373080217177,0.37329517593313394,0.3772226631502383,0.6883665677547978,0.8812
264,34003,NJ,Bergen County,1.0,0.0,0.005,0.004,"905,116",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5517358041566147,0.4131736526946108,0.1245523584808598,0.4435724961898505,0.1074877052236042,0.4312790985971235,0.8091889365058983,0.5616
265,34005,NJ,Burlington County,1.0,0.0,0.009000000000000001,0.002,"448,734",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.542700408721451,0.502994011976048,0.2563629947050425,0.5160614465928549,0.0960752956208806,0.5003959653011268,0.6849177892302857,0.3193
266,34007,NJ,Camden County,1.0,0.0,0.006999999999999999,0.004,"513,657",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5117241638959221,0.5149700598802395,0.3421522112418931,0.5867329277979207,0.2728254515753417,0.4111630579767575,0.7705851214344583,0.6301
267,34011,NJ,Cumberland County,2.0,1.0,0.045,0.013999999999999999,"156,898",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5016507991249867,0.4131736526946108,0.4244276397156191,0.6750008800709041,0.5214370383022229,0.4663569332363995,0.6112107701839656,0.9844
268,34013,NJ,Essex County,1.0,0.0,0.005,0.002,"783,969",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4612475416970636,0.4131736526946108,0.2746424349063969,0.669795779609172,0.4195303286408274,0.3786794763097172,0.8402131726402379,0.9411
269,34015,NJ,Gloucester County,1.0,0.0,0.015,0.008,"288,288",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5092312328105775,0.4730538922155689,0.2998278146212921,0.4537392571457934,0.1101937665673384,0.4883597143530515,0.6985421993595994,0.2286
270,34017,NJ,Hudson County,1.0,0.0,0.006,0.002,"634,266",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4126987707575906,0.4131736526946108,0.1914224357505534,0.5869882546909269,0.3989619256711221,0.4506372463872687,0.8556325871481312,0.8434
271,34021,NJ,Mercer County,1.0,0.0,0.012,0.005,"366,513",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4990893333193935,0.3473053892215569,0.2128075855662997,0.5862530127601022,0.2515923977334417,0.4490723991958557,0.7515274310886779,0.8672
272,34023,NJ,Middlesex County,1.0,0.0,0.006,0.003,"809,858",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4939129750014257,0.4011976047904191,0.1835103490199877,0.5254391831881451,0.1721337352716534,0.4333884029042947,0.7899517613475465,0.907
273,34025,NJ,Monmouth County,1.0,0.0,0.006999999999999999,0.003,"630,380",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5494974081927578,0.4131736526946108,0.1996467260831845,0.41450320329348994,0.0924924684745539,0.4149762616747354,0.7278157678026737,0.3126
274,34027,NJ,Morris County,1.0,0.0,0.01,0.006,"492,276",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.542700408721451,0.4191616766467066,0.1220865255935809,0.3555391030972155,0.04974847939130599,0.4472854032957855,0.7318978771045276,0.2881
275,34029,NJ,Ocean County,1.0,0.0,0.008,0.003,"576,567",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.6595100604482558,0.2874251497005988,0.2664826563290038,0.3351180289350747,0.1723975238563048,0.4725184481437889,0.7048298430678169,0.3757
276,34031,NJ,Passaic County,1.0,0.0,0.01,0.002,"501,226",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4833394486037307,0.4011976047904191,0.2173473687207196,0.6092525695258874,0.38736871850421506,0.4628524950070155,0.7927174898013095,0.9067
277,34035,NJ,Somerset County,1.0,0.0,0.015,0.011000000000000001,"323,444",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5067215141840639,0.4131736526946108,0.118403387227545,0.4692973904506489,0.0484031576095839,0.4889243223422204,0.7243864741490085,0.1777
278,34037,NJ,Sussex County,2.0,0.0,0.042,0.032,"149,265",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5380992168517501,0.3652694610778443,0.2275535041986958,0.3060634019683352,0.0722038741268326,0.5602157708004346,0.6055034552028208,0.0465
279,34039,NJ,Union County,1.0,0.0,0.009000000000000001,0.006,"536,499",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4833394486037307,0.4431137724550898,0.1807977826868271,0.6148609654283366,0.2872346922219587,0.4246780556742258,0.8224708523930072,0.7905
280,35001,NM,Bernalillo County,1.0,0.0,0.006,0.001,"662,564",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5166605513962695,0.2335329341317365,0.22240246810436898,0.6119202109818931,0.3537419374344066,0.47465897046617406,0.7254474707324037,0.659
281,35013,NM,Doña Ana County,1.0,0.0,0.027000000000000003,0.001,"209,233",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5092312328105775,0.2874251497005988,0.2684139038948714,0.4794317984404492,0.5977937156404829,0.5001584101510076,0.5944400406374546,0.9723
282,35043,NM,Sandoval County,1.0,0.0,0.040999999999999995,0.002,"131,561",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5449798764246452,0.2395209580838323,0.2328330019542507,0.6687689800543247,0.36414171204573104,0.4876865298993289,0.5637299735829987,0.1847
283,35049,NM,Santa Fe County,1.0,0.0,0.022000000000000002,0.002,"144,170",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.6544622387094758,0.18562874251497,0.113805514787909,0.4717499917548501,0.25396878357206604,0.4978279652818626,0.6210668703080676,0.6552
284,36001,NY,Albany County,1.0,0.0,0.013999999999999999,0.003,"304,204",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5380992168517501,0.3652694610778443,0.2301755186392572,0.4796057874393344,0.1082016207218821,0.3768288229199451,0.7767778967261484,0.7297
285,36005,NY,Bronx County,1.0,0.0,0.003,0.002,"1,385,108",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4316532862111268,0.43712574850299396,0.3019739186578074,0.7716816522754274,0.5995670012766645,0.4408399321520729,0.9347256533976289,0.9704
286,36007,NY,Broome County,1.0,0.0,0.018000000000000002,0.004,"200,600",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5858342498966352,0.3532934131736527,0.2823178192594189,0.3903514967687678,0.2942036493645044,0.3976871873147525,0.6988406430580051,0.8303
287,36027,NY,Dutchess County,1.0,0.0,0.016,0.008,"297,488",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5494974081927578,0.3772455089820359,0.23281449623689104,0.5029818132081321,0.14668584574294,0.4230255458928235,0.7079435347502657,0.9293
288,36029,NY,Erie County,1.0,0.0,0.004,0.001,"919,040",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5627304600978258,0.4610778443113772,0.3174731600508526,0.5687628246027425,0.1606918150738433,0.4318697410726653,0.7630551447653404,0.6355
289,36047,NY,Kings County,1.0,0.0,0.001,0.001,"2,504,700",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4640817135884801,0.4251497005988024,0.18510128117969601,0.6660603647501511,0.4227061504777764,0.4642266638765763,0.9384000699004459,0.9096
290,36055,NY,Monroe County,1.0,0.0,0.005,0.002,"744,344",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.542700408721451,0.3532934131736527,0.2633965271205505,0.5236374989312302,0.2049920363551259,0.4468327391917617,0.7848959209038128,0.6574
291,36059,NY,Nassau County,1.0,0.0,0.003,0.002,"1,339,532",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.560557323866868,0.4191616766467066,0.142136237348984,0.5274376437426097,0.065964250262855,0.4186230284472549,0.8507373507408189,0.5546
292,36061,NY,New York County,1.0,0.0,0.003,0.004,"1,585,873",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5310891329236117,0.4670658682634731,0.06564011467201901,0.6066578984979419,0.2597516556949485,0.5632705837791538,1.0,0.9736
293,36063,NY,Niagara County,1.0,0.0,0.016,0.003,"216,469",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5817386943120182,0.4790419161676646,0.3602801921348223,0.5492252058931479,0.1803741774825005,0.4307827141295122,0.7139920699991774,0.4645
294,36065,NY,Oneida County,1.0,0.0,0.018000000000000002,0.003,"234,878",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.579673914473061,0.3053892215568862,0.3613967619830328,0.4253847298302228,0.2679231997001242,0.4269716476270371,0.6759461413858878,0.8679
295,36067,NY,Onondaga County,1.0,0.0,0.006999999999999999,0.002,"467,026",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.540406913436432,0.311377245508982,0.2864854058570988,0.5719518654983008,0.2038994216284717,0.4011777729133856,0.7454993143230675,0.7708
296,36071,NY,Orange County,1.0,0.0,0.017,0.006,"372,813",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4668944952995216,0.3592814371257485,0.26496048348311,0.558560200280601,0.1702990194171283,0.4559667224251585,0.703428336835467,0.9004
297,36081,NY,Queens County,1.0,0.0,0.001,0.001,"2,230,722",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5067215141840639,0.3053892215568862,0.1751472344741571,0.6519438104360983,0.3704053057400034,0.4916337404592994,0.922989089118118,0.8478
298,36083,NY,Rensselaer County,1.0,0.0,0.027000000000000003,0.01,"159,429",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5357771420024626,0.3652694610778443,0.2594756197289121,0.4356481837811418,0.1389416633351814,0.4487697793803517,0.7135850432757601,0.7498
299,36085,NY,Richmond County,1.0,0.0,0.009000000000000001,0.005,"468,730",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5239446622367122,0.407185628742515,0.2553013093261053,0.5236624129606698,0.1830248311783171,0.4546279586377358,0.8488951826889836,0.8067
300,36087,NY,Rockland County,1.0,0.0,0.015,0.008,"311,687",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5191044408593759,0.4011976047904191,0.1455120750772595,0.5247973452474197,0.2299990737286685,0.4773673372974621,0.8052237494334107,0.9074
301,36091,NY,Saratoga County,1.0,0.0,0.023,0.009000000000000001,"219,607",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.558371441896005,0.3832335329341317,0.2099239199333628,0.2710840702212848,0.0228617977878617,0.6013485616054637,0.6779959348850726,0.2642
302,36093,NY,Schenectady County,1.0,0.0,0.023,0.005,"154,727",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5472454870957077,0.3592814371257485,0.2636527920452784,0.5456934326447203,0.204557929478832,0.4582924073963211,0.7363544411376635,0.6135
303,36103,NY,Suffolk County,1.0,0.0,0.003,0.002,"1,493,350",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5380992168517501,0.3592814371257485,0.1807598333179969,0.4963734673836423,0.0991545154281993,0.4662247874848677,0.7669563775298224,0.4288
304,36111,NY,Ulster County,1.0,0.0,0.025,0.013999999999999999,"182,493",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5918944128138512,0.3532934131736527,0.2521433804786459,0.4480216820087038,0.2188122696140965,0.4908287884893391,0.6470225242215975,0.8023
305,36119,NY,Westchester County,1.0,0.0,0.005,0.002,"949,113",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5449798764246452,0.4431137724550898,0.1129981081259791,0.5966747240849553,0.1892539757697537,0.4593802882477169,0.8257911120910538,0.9386
306,37001,NC,Alamance County,1.0,0.0,0.031,0.011000000000000001,"151,131",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5449798764246452,0.4491017964071856,0.3590915112934463,0.6684730566603848,0.4312102608218665,0.5205648246836766,0.6602935310574979,0.802
307,37019,NC,Brunswick County,2.0,1.0,0.061,0.028999999999999998,"107,431",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.7612552360903706,0.3772455089820359,0.32263576591818605,0.5535867203661021,0.2901835836052624,0.5349645056153137,0.5728716242726405,0.3419
308,37021,NC,Buncombe County,1.0,0.0,0.019,0.01,"238,318",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5998243249034969,0.3592814371257485,0.2303762765318984,0.4614515370258237,0.2034511014859729,0.4135611968044304,0.68131525866916,0.8838
309,37025,NC,Cabarrus County,1.0,0.0,0.027999999999999997,0.012,"178,011",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.452613368495235,0.4790419161676646,0.3384128705760963,0.5940286625045391,0.2304349873760901,0.4695437525378921,0.6577384088281598,0.3633
310,37035,NC,Catawba County,1.0,0.0,0.035,0.027000000000000003,"154,358",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.560557323866868,0.4491017964071856,0.3242556776522154,0.5082250955085023,0.4044766729586467,0.3979314296314958,0.6460939374230363,0.6616
311,37051,NC,Cumberland County,1.0,0.0,0.016,0.004,"319,431",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4028473123984871,0.4550898203592814,0.3869382851246069,0.7512898271753541,0.4491230715880061,0.4375989626344789,0.6740987200810862,0.8567
312,37057,NC,Davidson County,1.0,0.0,0.034,0.026000000000000002,"162,878",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5691748594129424,0.4670658682634731,0.4095878970799479,0.5422473288306814,0.4755277066545669,0.5181316473571881,0.6223236198053116,0.5024
313,37063,NC,Durham County,1.0,0.0,0.017,0.006999999999999999,"267,587",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4316532862111268,0.4550898203592814,0.1944391217595502,0.6825577687094434,0.3194965179304568,0.3719244201296001,0.7353040039380723,0.9019
314,37067,NC,Forsyth County,1.0,0.0,0.01,0.006999999999999999,"350,670",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5166605513962695,0.3832335329341317,0.35911436659198104,0.6453190186905242,0.3762692416608177,0.3655100457946503,0.7149390532219156,0.7835
315,37071,NC,Gaston County,1.0,0.0,0.016,0.011000000000000001,"206,086",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.526341402378779,0.4730538922155689,0.3292294147575384,0.5705400732739403,0.4413856344591244,0.4821699906793805,0.6760791703879456,0.5661
316,37081,NC,Guilford County,1.0,0.0,0.008,0.003,"488,406",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.4990893333193935,0.4491017964071856,0.3178978813567733,0.6604199059409739,0.3342833737427733,0.4277714999871325,0.7078254898476632,0.7619
317,37085,NC,Harnett County,2.0,1.0,0.08800000000000001,0.075,"114,678",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",0.4222965150817871,0.4730538922155689,0.3784053996677817,0.6898659995793489,0.5002863732237482,0.550151976844434,0.5877031691705962,0.5982
318,37097,NC,Iredell County,1.0,0.0,0.027000000000000003,0.015,"159,437",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5166605513962695,0.4730538922155689,0.3232111484538461,0.5302594389936846,0.2644368541320193,0.4373212604393533,0.6249523804554137,0.3069
319,37101,NC,Johnston County,2.0,1.0,0.08199999999999999,0.08900000000000001,"168,878",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4496902805094778,0.4431137724550898,0.3534953784591718,0.6072251720430007,0.3881852586025492,0.5669485917067558,0.6014672311212154,0.2401
320,37119,NC,Mecklenburg County,1.0,0.0,0.004,0.003,"919,628",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.382326984510723,0.4970059880239522,0.2238574833534571,0.6551229077896426,0.26718218263493,0.4556210839121826,0.7557166735865674,0.4616
321,37129,NC,New Hanover County,1.0,0.0,0.019,0.012,"202,667",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5517358041566147,0.3233532934131737,0.2456315188344742,0.5429268343161641,0.2876331454813316,0.4169901639349478,0.7217696083090198,0.6205
322,37133,NC,Onslow County,1.0,0.0,0.035,0.01,"177,772",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.3087088081983978,0.3892215568862275,0.3130298166600724,0.6022919371518151,0.3874425552176357,0.5503779561783638,0.6237144376815911,0.8017
323,37135,NC,Orange County,1.0,0.0,0.039,0.008,"133,801",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.452613368495235,0.4610778443113772,0.1458445447697445,0.5364433444799,0.1444194320402914,0.3408710247849549,0.6782484977195634,0.8367
324,37147,NC,Pitt County,1.0,0.0,0.035,0.011000000000000001,"168,148",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4407808887294848,0.407185628742515,0.3491812434594535,0.62688003493712,0.4873779571272483,0.3648405863774407,0.6317855958321373,0.9647
325,37151,NC,Randolph County,4.0,1.0,0.113,0.05,"141,752",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5561726637917245,0.4730538922155689,0.3741549154174717,0.536499826393677,0.4829908759262561,0.5632798668806563,0.6062849293425553,0.4769
326,37155,NC,Robeson County,4.0,1.0,0.114,0.09699999999999999,"134,168",4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",0.49129758316188105,0.4251497005988024,0.5810636510878822,1.0,0.6584885781349616,0.4126735174928377,0.5853089601519642,0.9698
327,37159,NC,Rowan County,1.0,0.0,0.032,0.022000000000000002,"138,428",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5539608364828539,0.4550898203592814,0.4338270110710819,0.5728030057328527,0.4902401234964201,0.4282179424669274,0.625651459970441,0.8144
328,37179,NC,Union County,1.0,0.0,0.026000000000000002,0.012,"201,292",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4285603903886945,0.4730538922155689,0.2632385353202862,0.5435287896515308,0.1982038767767637,0.5694398950028862,0.6074521753330092,0.0888
329,37183,NC,Wake County,1.0,0.0,0.005,0.003,"900,993",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.3927283612037091,0.4790419161676646,0.1678611653894706,0.6138105585824305,0.1288332606810587,0.5043749838429015,0.7175947564113494,0.4384
330,38017,ND,Cass County,1.0,0.0,0.031,0.001,"149,778",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.4061601502796258,0.2275449101796407,0.2536702773127596,0.5603618100811191,0.0663411427201035,0.3400710954915804,0.6331796650038214,0.5323
331,39017,OH,Butler County,1.0,0.0,0.013999999999999999,0.006,"368,130",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4860110859057147,0.5988023952095809,0.3761045811675974,0.4348882188210278,0.2002637163138062,0.4791348384807491,0.6650391553858666,0.4505
332,39023,OH,Clark County,1.0,0.0,0.023,0.006,"138,333",3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",0.5938927650957907,0.5149700598802395,0.4938699880835174,0.4569674599651292,0.384268660603223,0.4985765640427735,0.6217422945786626,0.5848
333,39025,OH,Clermont County,1.0,0.0,0.027000000000000003,0.011000000000000001,"197,363",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5166605513962695,0.5389221556886228,0.3951162032277014,0.2551528819977737,0.1271977714562202,0.6051662784433284,0.6185405842973021,0.2053
334,39035,OH,Cuyahoga County,1.0,0.0,0.002,0.001,"1,280,122",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5648909983668218,0.6107784431137724,0.3751708068736104,0.5480259668603443,0.3330174294392637,0.3402280671744634,0.7615099797336993,0.6332
335,39041,OH,Delaware County,1.0,0.0,0.03,0.009000000000000001,"174,214",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4496902805094778,0.532934131736527,0.2028749978952256,0.3254238302465221,0.0154121190739262,0.6014911975235067,0.6361040772227385,0.0417
336,39045,OH,Fairfield County,3.0,1.0,0.079,0.026000000000000002,"146,156",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5142005305328247,0.5149700598802395,0.311622569577047,0.4234529342211361,0.1090249060990932,0.5038912209118738,0.6129511937302853,0.3021
337,39049,OH,Franklin County,1.0,0.0,0.003,0.002,"1,163,414",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.4094437997825014,0.5449101796407185,0.3433408669309726,0.5383383672652016,0.2446770414676859,0.4033296012256597,0.7555839827215264,0.6699
338,39057,OH,Greene County,1.0,0.0,0.032,0.012,"161,573",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.542700408721451,0.5089820359281437,0.3178388695832112,0.4369732427580984,0.1320970120462249,0.5243346088394377,0.6498201266196106,0.3817
339,39061,OH,Hamilton County,1.0,0.0,0.004,0.002,"802,374",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.504194780386106,0.6047904191616766,0.3587374398715199,0.5299847867430483,0.2409860489565113,0.37000713753976,0.7562420265797543,0.6988
340,39085,OH,Lake County,1.0,0.0,0.016,0.008,"230,041",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5978576089534523,0.4790419161676646,0.2735455745516656,0.3466932851185308,0.0923154049040345,0.4960773454760998,0.6768714542922237,0.1528
341,39089,OH,Licking County,1.0,0.0,0.039,0.013000000000000001,"166,492",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5310891329236117,0.5209580838323353,0.3494346072456751,0.3791790789673966,0.17835493007012804,0.5409880501313612,0.6250430219751505,0.2579
342,39093,OH,Lorain County,1.0,0.0,0.012,0.004,"301,356",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5648909983668218,0.4910179640718562,0.4101566976613023,0.4549616112500254,0.248411757840152,0.4363154728655341,0.6446611866596826,0.4451
343,39095,OH,Lucas County,1.0,0.0,0.008,0.002,"441,815",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5215324091055006,0.532934131736527,0.4465411993117315,0.5505738097407813,0.3617069072739762,0.3133873866353443,0.724117564688498,0.5957
344,39099,OH,Mahoning County,1.0,0.0,0.013000000000000001,0.003,"238,823",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.6189409155096902,0.502994011976048,0.3978770926291465,0.4841915032387546,0.3371062729527687,0.3502408519904658,0.6418249846940678,0.4422
345,39103,OH,Medina County,1.0,0.0,0.033,0.013000000000000001,"172,332",1,Metro - Counties in metro areas of 1 million population or more                                                                                                                                         ,0.5517358041566147,0.4910179640718562,0.2714791703024298,0.2298968737041325,0.0284379752937297,0.5567860754899591,0.6101549756157271,0.0592
346,39113,OH,Montgomery County,1.0,0.0,0.006,0.003,"535,153",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5648909983668218,0.5389221556886228,0.4479479170134728,0.5202797593079316,0.3376596267234939,0.3549520633981196,0.7109149140028819,0.6422
347,39133,OH,Portage County,1.0,0.0,0.035,0.025,"161,419",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5215324091055006,0.5089820359281437,0.3317122918937583,0.3485616630804249,0.2215207399860011,0.4885534325286429,0.6187902039792124,0.5403
348,39151,OH,Stark County,1.0,0.0,0.013000000000000001,0.005,"375,586",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.5918944128138512,0.5508982035928144,0.4037195702923411,0.4355865646034239,0.2404744918245413,0.3905667182351851,0.6733643717559918,0.3846
349,39153,OH,Summit County,1.0,0.0,0.006999999999999999,0.004,"541,781",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.558371441896005,0.5449101796407185,0.3486713941449849,0.4651403531497479,0.1925846981180551,0.3961684219117066,0.7211997123052075,0.4037
350,39155,OH,Trumbull County,1.0,0.0,0.02,0.006,"210,312",2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",0.626321192473144,0.4910179640718562,0.4776327968022495,0.4176230493321454,0.3360911084817906,0.435715499483985,0.6283791217352196,0.3868
